,url,line_number,line,poet,json,answers
216,https://genius.com/Gringe-lmp-lyrics,6,"Un doigt dans la merde Kevin McCallister
Poésie grossière, la drogue à Baudelaire
Monte dans la fusée, change de fuseau horaire",Baudelaire,"{'answer': 'C', 'justification': ""The rapper mentions Aragon and Rimbaud in the same sentence, indicating they are both referenced as influences or literary figures. There is no explicit comparison or distancing from Aragon in the lyrics. The rapper's identity is framed through themes of cultural hybridity ('métissage') and artistic rebellion ('dégoût des couleurs'), which do not directly align with Aragon's poetic persona or suggest a direct comparison or distance.""}",C
217,https://genius.com/Gizo-evoracci-mad-lyrics,11,"Si je meurs demain, ça s'ra des mains d'un putain d'négrier
J'caresse mes cauchemars comme l'a fait Baudelaire
J'suis extrême, comme Mohammed",Baudelaire,"{'answer': 'B', 'justification': ""The rapper mentions Aragon in the context of 'fêtes à ragots' (parties full of gossip), which contrasts with the rapper's own gritty, urban lifestyle described in the lyrics. This suggests a distancing from Aragon rather than a direct comparison, as the reference is framed in a different cultural or social context.""}",B
218,https://genius.com/Eric-eract-gerbe-rouge-dans-bassine-bleue-lyrics,5,"Le visage fondu sur la paillasse j'm'emmerde j'veux plus tout savoir
Borel, Baudelaire, même boul'vard. Mort et naissance, même boulard
J'ai Thomas Bernhard sur l'épaule droite j'attends qu'il m'prète sa voix - Flaque de gerbe",Baudelaire,"{'answer': 'C', 'justification': 'The lyrics mention Aragon as a collaborator (""VLG featuring Aragon"") but do not explicitly compare the rapper to Aragon or distance himself from him. The phrase ""j\'suis côté passager dans la va-go"" (""I\'m the passenger in the va-go"") refers to the rapper\'s role in the track, not a direct comparison or rejection of Aragon. There is no explicit statement of likeness, superiority, or disinterest, so the relationship remains ambiguous.'}",C
219,https://genius.com/Sadek-booska-copacabana-lyrics,2,"J'connais la pire des vermines, j'connais pas Mozart
J'lis ni Baudelaire ni Verlaine, j'souris quand Samy appelle
Et s'il en prend huit, on l'laissera parler d'ses problèmes",Baudelaire,"{'answer': 'A', 'justification': ""The line 'Je sors de mes gonds, comme Aragon' directly compares the rapper to Aragon using 'comme' (like), indicating a similarity or alignment with the poet. The context of intense emotional expression ('crie plus fort que les obus') further reinforces this comparison.""}",A
220,https://genius.com/Dinos-sinequanone-lyrics,18,"Hotline nigga parle avec moi hotline
J'suis Verlaine avec des grillz, j'suis Baudelaire en Off-White
Le premier des perdants n'est rien d'autre que le deuxième",Baudelaire,"{'answer': 'A', 'justification': 'The rapper references Apollinaire in the context of a screenplay (""scénario""), positioning him as a creative contributor to a fictional film project. This suggests a comparison to Apollinaire\'s poetic or artistic influence, rather than a distancing or unrelated reference.'}",A
221,https://genius.com/Veust-gang-ideal-lyrics,6,"J'suis un zin speed j'ai pas le temps pour le bord de mer
J'échange le plus petit de mes soucis contre le spleen de Baudelaire
Zin je rappe je shoote je chante",Baudelaire,"{'answer': 'A', 'justification': ""The line 'J'rimes comme Apollinaire' directly compares the rapper's rhyming ability to that of the poet Apollinaire, using 'comme' (like) to indicate similarity. This establishes a direct comparison rather than distance or neutrality.""}",A
222,https://genius.com/Falcko-vitres-teintees-lyrics,42,"Y aura pas de Nelly featuring Kelly Rowland
Zéro en littérature, j'suis pas Baudelaire
Mais j'vise la lucarne, mêm' quand j'tire le corner",Baudelaire,"{'answer': 'B', 'justification': ""The rapper explicitly states 'T'es pas Houdini ni Apollinaire' (You're not Houdini or Apollinaire), directly distancing himself from Apollinaire by asserting that the other person is not comparable to him. This implies the rapper views himself as not aligned with Apollinaire's stature, rather than comparing himself to the poet.""}",B
223,https://genius.com/Lomepal-freestyle-fred-senvole-avec-alkpote-katerine-limsa-di-meh-and-kip-paz-lyrics,196,"J'suis blessé comme Diaby, blessé comme Bodmer
J'écris comme Baudelaire
J'rappais en 2001, j'rappais en 2002, je brille de mille feux",Baudelaire,"{'answer': 'A', 'justification': ""The line 'J'rimes comme Apollinaire' directly compares the rapper's rhyming ability to that of the poet Apollinaire, indicating self-comparison to the poet.""}",A
224,https://genius.com/Veerus-ne-pour-briller-lyrics,4,"Quand je té-chan, il pleut des cartouches
Frère regarde-nous, jadis on voulait être des Baudelaire
Un coeur sombre et froid sous ma peau claire",Baudelaire,"{'answer': 'A', 'justification': ""The line 'j'fais l'apologie d'l'amour comme Apollinaire' directly compares the rapper's approach to love (apologie d'amour) with that of Apollinaire, indicating a deliberate comparison rather than distance or neutrality.""}",A
225,https://genius.com/Abd-al-malik-la-vida-negra-aquarius-lyrics,83,"Mira, mira
[Outro - extrait de la Bénédiction de Charles Baudelaire]
Puisque tu m'as choisie entre toutes les femmes",Baudelaire,"{'answer': 'A', 'justification': ""The lyrics explicitly state 'Comme Guillaume Apollinaire' (Like Guillaume Apollinaire), directly comparing the rapper to the poet. This usage of 'comme' indicates a deliberate comparison, suggesting the rapper sees himself in alignment with Apollinaire's qualities or legacy.""}",A
226,https://genius.com/Abd-al-malik-prelude-justice-pour-adama-lyrics,5,"
[Extrait de Bénédiction de Charles Baudelaire]
Lorsque, par un décret des puissances suprêmes",Baudelaire,"{'answer': 'A', 'justification': ""The lyrics explicitly use 'Comme Guillaume Apollinaire' to directly compare the rapper to the poet, emphasizing a likeness or aspiration to be like Apollinaire. The repetition of the poet's name reinforces this comparison.""}",A
227,https://genius.com/Abd-al-malik-les-invalides-lyrics,65,"
[Outro - Extrait de Bénédiction de Charles Baudelaire]
Elle ravale ainsi l'écume de sa haine",Baudelaire,"{'answer': 'A', 'justification': 'The lyric ""Comme Guillaume Apollinaire, Guillaume Apollinaire"" explicitly compares the rapper to the poet Apollinaire using the French word ""comme"" (like). This direct reference and repetition emphasize a self-comparison to the poet, indicating the rapper views himself in relation to Apollinaire.'}",A
228,https://genius.com/Abd-al-malik-les-gens-du-voyage-lyrics,42,"
[Extrait de Bénédiction de Charles Baudelaire]
Je sais que la douleur est la noblesse unique",Baudelaire,"{'answer': 'C', 'justification': ""The rapper does not directly compare himself to Apollinaire. The line 'Parce que pour moi Puccino a plus de verve qu'Apollinaire' compares Puccino to Apollinaire in terms of verve, not the rapper's own qualities. The first line about resistance to authority refers to the rapper's personal stance, not a direct comparison or distance from Apollinaire.""}",C
229,https://genius.com/Abd-al-malik-les-gens-du-voyage-lyrics,57,"Ne sont que des miroirs obscurcis et plaintifs
Bénédiction, Charles Baudelaire
",Baudelaire,"{'answer': 'A', 'justification': 'Le rappeur mentionne qu\'il ""aime les livres d\'Apollinaire"", ce qui indique une admiration ou une comparaison avec le poète. De plus, le terme ""un peu lunaire"" pourrait évoquer une similitude avec Apollinaire, poète associé à des thèmes mystiques ou rêveurs. Cela suggère une identification ou une admiration pour le poète, répondant à la définition d\'une comparaison.'}",A
230,https://genius.com/Nick-conrad-s-l-t-lyrics,15,"Chien à blanc
Oh ! J'suis plus fort que Voltaire, Molière, Charles Baudelaire
Ça t'exaspère, j'suis ce genre de n*gro dont a tant besoin la planète Terre",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'J'écris des poèmes comme Apollinaire' directly compares the rapper to Apollinaire, using 'comme' (like) to indicate similarity. This explicit reference to the poet establishes a comparison rather than distance or neutrality.""}",A
231,https://genius.com/M-le-maudit-belphegor-lyrics,24,"J'suis plus un poète que mon, plus un poète que mon
J'suis plus un poète que mon prof' de français, jeune rebeu Baudelaire aux sourcils froncés (gang, gang, gang, gang)
Oui, oui jeune beur a des soucis, on sait, j'hésite pas, je prends les choses",Baudelaire,"{'answer': 'A', 'justification': ""The rapper directly compares his own work ('Demain c'est loin') to Apollinaire's poetry, stating that his song has more vigor ('plus de verve'). This indicates a deliberate comparison, positioning himself in contrast to the poet's style.""}",A
232,https://genius.com/M-le-maudit-belphegor-lyrics,51,"J'suis plus un poète que mon prof' de français, jeune rebeu
Baudelaire aux sourcils froncés (gang, gang, gang, gang)
Oui, oui jeune beur a des soucis, on sait, j'hésite pas, je prends les choses",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'je connaîtrai par cœur Apollinaire' directly indicates the rapper aims to internalize or emulate Apollinaire's work, suggesting a comparison where he aspires to match or surpass the poet's mastery.""}",A
233,https://genius.com/Hooss-calecon-lyrics,8,"Poil à gratter du rap ou de travers dans gorges de puristes, pour eux, j'suis trop futuriste
La ménagère dirait qu'j'suis vulgaire, les jeunes me voient comme Baudelaire
J'fais du hors-piste, la France est trop à l'ancienne",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'Je gère les vers j’suis comme Apollinaire' directly states that the rapper is 'like Apollinaire,' explicitly comparing himself to the poet.""}",A
234,https://genius.com/Limsa-daulnay-quartiers-chauds-lyrics,11,"Dans l'rap, ça s'agite, ça nique, ça partouze (Woof)
Pendant qu'en enfer, y a Baudelaire qui bé-flam, s'prétendant être le nouveau Limsa baptou
Ils sont censés nous protéger mais tuent nos reufrés",Baudelaire,"{'answer': 'C', 'justification': ""The line 'comme si j'avais lu Apollinaire' (as if I had read Apollinaire) uses the poet's name in a hypothetical conditional context, suggesting the rapper is imagining a scenario where he has engaged with Apollinaire's work. This does not explicitly compare himself to the poet (A) or distance himself from him (B), but rather references the poet in a metaphorical or abstract way without direct comparison or rejection.""}",C
235,https://genius.com/Rochdi-une-ombre-dans-la-ville-partie-2-lyrics,63,"C'est dans la savane parisienne
Que j'ai rencontré Charles Baudelaire
Il déambulait solitaire",Baudelaire,,
236,https://genius.com/Thahomey-cold-case-lyrics,15,"Trop de wack, negro que ils suck, pendant qu'fais rentrer et c'est un fait
Que des forceurs dans ton corner, j'suis un philosophe, appelle-moi Baudelaire
Tu veux des prescriptions pour tes médocs, rejoins-moi deuspi sur Voltaire",Baudelaire,"{'answer': 'A', 'justification': ""The rapper mentions stealing the pen from Apollinaire, which implies a direct comparison or rivalry with the poet. By taking over Apollinaire's 'plume' (pen), the rapper suggests a connection or parallel to the poet's legacy, indicating he is likened to Apollinaire in terms of poetic influence or status.""}",A
237,https://genius.com/Lim-afro-r-lyrics,25,"LIM et urbaines sont les violences
Maintenant rentre en transe et danse et fait dans ton froc car je manipule le vocabulaire comme Baudelaire j'ai le Spleen
",Baudelaire,"{'answer': 'C', 'justification': 'The lyrics mention Apollinaire in a list of names (Pauline, Apolline, Apollinaire) without explicit comparison or contrast to the poet. The rapper references the poet’s name in a contextual, possibly poetic manner, but there is no direct assertion of similarity or distance. The focus shifts to themes like books, alcohol, and being drunk, which do not explicitly tie to Apollinaire’s legacy or the rapper’s self-representation relative to him.'}",C
238,https://genius.com/Lenigmatic-relais-4x20-lyrics,34,"Juste avec deux rimes, j't'embobine
Pire que Baudelaire à Brooklyn : j'mélange poésie et trash talking
J'arrive classique, flow massif à la Shaq' O'neal",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire's name ('Apollinaire') in a list of names ('Ah Pauline ; Apolline ; Apollinaire'), but there is no explicit comparison or distancing from the poet. The rapper references the poet's name without directly stating a relationship (e.g., 'I am like him' or 'I am not like him'). The context suggests a nod to the poet rather than a direct comparison or rejection.""}",C
239,https://genius.com/Ikaz-boi-tunnel-lyrics,35,"Au commissariat, ils me questionnèrent mais je mythonnère (ils me questionnèrent)
C'est moi l'poète, j'emmerde Baudelaire, j'emmerde Voltaire (fuck et fuck)
J'emmerde Molière, (fuck et fuck) rien n'est scolaire (sheesh, sheesh)",Baudelaire,"{'answer': 'B', 'justification': ""The rapper mentions Apollinaire's name in the line 'Ah Pauline ; Apolline ; Apollinaire,' which appears to be a direct reference to the poet. However, the context suggests a distancing rather than a comparison. The rapper uses the poet's name in a list of names (Pauline, Apolline, Apollinaire) alongside themes like 'Alcôve,' 'livres,' and 'alcools,' which may evoke the poet's style or themes but do not explicitly equate the rapper to Apollinaire. The structure implies a nod to the poet's legacy rather than a direct comparison or identification.""}",B
240,https://genius.com/Fello-tchop-lyrics,22,"sur la plaquette, pas grand monde quand j'étais en galère
Maintenant c'est pu pareil , les ptits font  quand tu nahess, tout niquer comme Baudelaire et Thalès, à l'aise
(bou bou bou)",Baudelaire,"{'answer': 'A', 'justification': ""The lyrics directly mention 'Apollinaire' and reference themes like 'Alcôve', 'livres', and 'alcools', which are evocative of Apollinaire's poetic style and themes. The repeated invocation of his name suggests a deliberate comparison or nod to the poet, aligning the rapper's identity with Apollinaire's artistic legacy.""}",A
241,https://genius.com/Django-carcasse-lyrics,9,"L'être humain m'exaspère, c'est la vie qui t'a fait tomber mais, frelon, c'est toi qui reste à terre
Je n'vois que des âmes austères puisque le mal a tant fleuri, j'ai le même jardin que Charles Baudelaire
Les ténèbres s'installent, tu veux savoir qui je suis ? Faut que tu m'pardonnes, hier",Baudelaire,,
242,https://genius.com/Sinistre-pas-de-notre-faute-lyrics,57,"Faut de la force pour tenir debout
Un bol d'air, un bordel de merde, j'écris et je fume comme Baudelaire
Et c'est mon shit qui pollue l'air",Baudelaire,"{'answer': 'A', 'justification': ""The lyrics directly mention 'Apollinaire' alongside names like 'Pauline' and 'Apolline,' which may reference the poet Apollinaire. The repetition of the name and the thematic elements (e.g., 'alcools,' 'ivre') suggest a comparison or homage to the poet, indicating the rapper associates with or draws parallels to Apollinaire's legacy.""}",A
243,https://genius.com/Youssef-swatts-peut-etre-lyrics,20,"J’ai la chance d’avoir l’écriture, quand j’étouffe c’est mon bol d’air
Parfois j’ai la rage de Keny, parfois j’ai le spleen de Baudelaire
J’ai une pression énorme et y a peu de gens qui peuvent le comprendre",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire's name in the same line as other names (Pauline, Apolline), but there is no explicit comparison or distancing from the poet. The reference appears to be a direct mention of the poet's name without clear indication of self-comparison or deliberate separation.""}",C
244,https://genius.com/Veerus-monark-lyrics,33,"Processeur dans le veau-cer, je vise comme un exocet
J'suis plus tisse-mé que Baudelaire, j'suis Basquiat 'vec la peau claire
Ou j'suis Voltaire 'vec un Gomm-Cogne, les p'tites mutilent leurs propres corps",Baudelaire,"{'answer': 'A', 'justification': ""The rapper identifies with Apollinaire's reference to 'nous les pihis' (us the poets), directly linking himself to the poet's subject. This indicates a comparison rather than distance or neutrality.""}",A
245,https://genius.com/La-caution-the-a-la-menthe-lyrics,49,"Modelant notre vie loin du saut de l'ange
A l'école nous vautours contre l'Albatros de Baudelaire
On s'est retrouvés dans le rap contre toute réelle attente",Baudelaire,"{'answer': 'A', 'justification': 'The rapper references Apollinaire\'s \'Alcools\' directly (\'Relis ""Alcools"" d\'Apollinaire\') and uses poetic imagery (e.g., \'m\'élever sur pilotis comme une cité lacustre\') that mirrors Apollinaire\'s lyrical style. The act of re-reading the poet\'s work and adopting similar metaphorical language suggests a conscious comparison or emulation of Apollinaire\'s artistic approach.'}",A
246,https://genius.com/Mussy-sun7-lyrics,37,"T'es pas dans Saturn tu subis le stage
J'suis Baudelaire, Zola foncédé d'vant la page
",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire in a list of names (Pauline, Apolline, Apollinaire) without explicit comparison or distancing. The rapper does not directly state a relationship (e.g., 'I am like Apollinaire' or 'I am different from him'), so neither comparison nor distance is clearly established.""}",C
247,https://genius.com/Slimka-24k-lyrics,23,"Surtout s'il s'agit de parler d'ma monnaie, j'veux de l'or, 24 carats sur les molaires
Je n'ai jamais été le mec trop scolaire, inspiration vient du ciel, j'suis comme Baudelaire
J'donne plus d'la force à des bolosses, c'est mon heure, plus aucun sourire, y a plus aucun bonheur",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire's name in a list of names (Pauline, Apolline, Apollinaire) without explicit comparison or distancing. There is no direct statement indicating the rapper is likening himself to Apollinaire or deliberately separating from him. The reference appears contextual rather than evaluative.""}",C
248,https://genius.com/Lotus-fra-sous-vide-lyrics,35,"J'suis pas trop livres
J'me sent comme les fleurs de Baudelaire
Ma bitch c’est un modèle",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention 'Apollinaire' as part of a list of names (Pauline, Apolline, Apollinaire) without explicitly comparing the rapper to the poet. The rapper does not directly state similarity, superiority, or distance from Apollinaire, nor is there a clear reference to the poet's work or persona. The mention appears contextual, not as a direct comparison or distancing statement.""}",C
249,https://genius.com/Orelsan-jimmy-punchline-lyrics,63,"Skready Krueger à la prod', et j'suis ton pire cauchemar
Gringe et Skread, c'est Baudelaire et Mozart
Ablaye va t'refaire le portrait, et il a jamais fait les Beaux-Arts",Baudelaire,"{'answer': 'A', 'justification': ""The rapper directly mentions Apollinaire's name in the lyrics, which suggests a deliberate reference to the poet. The repetition of 'Apolline' and 'Apollinaire' in the same line implies a connection or comparison, even if not explicitly stated. The context of 'Alcôve', 'livres', and 'alcools' may also evoke themes related to Apollinaire's literary and poetic legacy, reinforcing a comparison rather than a distancing.""}",A
250,https://genius.com/Sneazzy-otis-remix-lyrics,19,"Même si c'est chaud d'être
Rakim et Baudelaire
Ouai j'suis un Flowète",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire's name in a list of names (Pauline, Apolline, Apollinaire) without explicit comparison or distancing. The rapper focuses on personal experiences (drunk, books, etc.) rather than directly relating to Apollinaire's legacy or contrasting himself with the poet.""}",C
251,https://genius.com/Youno-heisenberg-yallah-yolo-lyrics,19,"Chacun sa couronne, j'avance, une nuée de corbeaux autour du crâne
Oui ma chérie, moi aussi j'aime Baudelaire
J'suis à fleur de pute, je vis de pierres et d'échecs scolaires",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Apollinaire in a list of names (Pauline, Apolline, Apollinaire) without explicitly comparing the rapper to the poet. The repeated themes (alcôve, livres, alcools) may reference Apollinaire's work, but the direct mention of his name is contextualized within a list of names, not a direct comparison or distancing. There is no explicit self-referential comparison or rejection of the poet.""}",C
252,https://genius.com/Alkpote-technologie-seche-lyrics,24,"Salope des temps modernes, le peuple est en colère, on a des armes soviets, t'es qu'une sale mauviette
Ramasse la savonnette, mon flow est dans vos têtes, plus de talent qu'Baudelaire, même tes parents m'connaissent
J'tire les ficelles de ces petits pantins, dans l'rap, y'a personne qui m'a mis dans l'bain",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention 'Apollinaire' as part of a list of names (Pauline, Apolline, Apollinaire), but there is no explicit comparison or distancing from the poet. The rapper references the name without directly stating similarity, contrast, or indifference, making the relationship ambiguous.""}",C
253,https://genius.com/Les-freres-lumieres-drill-lumiere-lyrics,28,"Ta chatte sent le chasuble, j'suis posé sur le corner (ouh)
J'vends pas d'CD mais j'suis pas nul, vrai écrivain comme Baudelaire (grick)
[Refrain : Hayce Lemsi]",Baudelaire,"{'answer': 'C', 'justification': ""The provided text is a list of plays, authors, and literary works from various centuries, including Musset's titles, but it does not contain actual lines of French rap lyrics. Since there are no explicit references to a rapper comparing or distancing themselves from Musset in the given text, the answer is 'C' (neither).""}",C
254,https://genius.com/Bigflo-and-oli-freestyle-at-vocal-jam-sessions-lyrics,18,"Comme mon frère E T, les doigts en l'air
J'ai le spleen ici comme Baudelaire
J'suis hip hop ça se voit",Baudelaire,"{'answer': 'A', 'justification': ""The line 'Posé à Musset, petit y'avait pas un rond' directly compares the rapper to Musset, suggesting a contrast in status or success. The mention of 'pas un rond' (not a penny) implies the rapper views himself as less significant or successful than Musset, indicating a comparison rather than distance or neutrality.""}",A
255,https://genius.com/Les-anticipateurs-sapoud-2020-lyrics,90,"Je fais de la pêche en haute-mer
Beau Dommage, borderline, Baudelaire
Sapoud! (Ouin)",Baudelaire,"{'answer': 'C', 'justification': ""The rapper references Musset's language as part of the expressive medium of rap, but does not explicitly compare himself to Musset or distance himself from him. The focus is on using the linguistic legacy of poets like Musset, not on direct self-comparison or rejection.""}",C
256,https://genius.com/Mercimbp-fatoumatage-lyrics,38,"Avec sucho jfume la te-ver
Jsuis défoncé comme Charles Baudelaire
Bancal comme système judiciaire",Baudelaire,"{'answer': 'A', 'justification': ""The rapper explicitly references Alfred De Musset in the line 'J'le mets paro comme aux Saules la Sablière, Alfred De Musset', directly comparing his style to that of Musset. This indicates a deliberate comparison rather than distancing or neutrality.""}",A
257,https://genius.com/Gaiden-nique-le-swagg-lyrics,24,"J'suis une boite aux lettres, le beat à l'air
J'suis digne de Baudelaire sur la vie de ma mère
Je suis jamais vulgaire à la rigueur grossier",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Alfred de Musset and his poem 'les Tilleuls' but do not explicitly compare the rapper to Musset or distance himself from him. The reference appears as a literary nod rather than a direct comparison or contrast, leaving no clear indication of self-referential alignment or disengagement.""}",C
258,https://genius.com/Kerredine-soltani-pirate-lyrics,39,"Il te dit des mots d'amour qu'il a volé dans les poèmes
De Maupassant de Baudelaire ou de Verlaine
",Baudelaire,"{'answer': 'A', 'justification': ""The rapper references Alfred de Musset explicitly in the line 'grandit autour des bottes d’Alfred de musset HK', indicating a direct association with the poet. This suggests the rapper is drawing inspiration or comparing himself to Musset, as his work is described as growing 'around the boots' of the poet, implying a connection or emulation of Musset's legacy.""}",A
259,https://genius.com/Kerredine-soltani-pirate-lyrics,56,"Il te dit des mots d'amour qu'il a volé dans les poèmes
De Maupassant de Baudelaire ou de Verlaine
Nan, nan, nan, nan, nan",Baudelaire,"{'answer': 'A', 'justification': ""The line 'Ici ça gratte comme Alfred de Musset' directly compares the rapper's style to that of Alfred de Musset, indicating a similarity or equivalence in intensity or quality. This explicit comparison aligns the rapper with the poet, not distancing himself from him.""}",A
260,https://genius.com/Grunt-grunt-43-lyrics,642,"J'suis dans toutes les bouches, j'suis pas une molaire mais tu kiff même-quand
J'suis dans l'écriture mais j'suis pas Baudelaire
J'ai des benjamins, j'dépense mes sesterces, j'vois pas passer l'temps",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'J'suis rêveur comme Fantasio de Musset' directly compares the rapper to Fantasio, a character from Musset's poetry, using 'comme' (like) to establish a similarity. This indicates a deliberate comparison rather than distance or neutrality.""}",A
261,https://genius.com/La-cour-xplique-lyrics,60,"Il fait trop chaud faut de l’air
Un style agressif, la plume à Baudelaire
La frappe à Messi, la frappe à Robben",Baudelaire,"{'answer': 'C', 'justification': 'The rapper mentions using the language of poets like Du Bellay, Lamartine, and Musset, but does not explicitly compare himself to them or distance himself from them. The focus is on the linguistic heritage of French literature rather than a direct comparison or contrast with Du Bellay as an individual.'}",C
262,https://genius.com/Thomasxlocked-je-deteste-ces-sales-blanc-de-merde-snippet-lyrics,7,"Je vendais du shit quand j'etais en primaire
J'écris trop bien on me compare a Baudelaire !
J'suis le rappeur favori de : ta mère !",Baudelaire,"{'answer': 'C', 'justification': 'The lyrics mention Prévert\'s poem but do not explicitly compare the rapper to the poet or distance himself from him. The reference to Prévert is contextual (""Un poème de Prévert"") rather than a direct assertion of similarity or contrast. The rapper focuses on his own themes (sport, neighborhood, funk) without explicitly aligning or diverging from Prévert\'s legacy.'}",C
263,https://genius.com/Dgeogo-autre-moi-lyrics,25,"Y’a pas de problèmes c’est que des rêves
Faut pas m'prendre au sérieux j’suis qu’un gars qui se drogue et qui se prend pour Baudelaire
J’fuck la potion de ces gueush j’vais pas toucher la coke ça m’dégoute c'est d’la merde",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'sur la chatte à Prévert' directly references the poet Prévert in a colloquial and possibly playful manner. The rapper acknowledges Prévert's influence or legacy, suggesting a comparison through the use of 'à Prévert' (to Prévert), which implies a thematic or stylistic connection. The phrase 'je taffe mes gnes-li depuis 2002' (I've been working on my stuff since 2002) further positions the rapper as someone building on or reflecting Prévert's legacy, indicating a comparison rather than distance.""}",A
264,https://genius.com/Mister-v-mia-frye-lyrics,18,"Puissant vocabulaire, au max comme ma bulle d'air !
J'conjugue tout en cainri, Nouveau langage fuck Baudelaire
J'rentre comme un curé, j'pense sur la durée",Baudelaire,"{'answer': 'C', 'justification': ""The lyrics mention Prévert's song ('la chanson de Prévert') but do not explicitly compare the rapper to Prévert or distance himself from him. The reference appears as a standalone poetic or cultural nod, without direct commentary on the rapper's relationship to the poet.""}",C
265,https://genius.com/Sauveur-eloheem-adrenochrome-dealer-lyrics,18,"Ma tristesse se perd au détour d’une page, j’ai l’métal comme un barbouze
Mon oeuvre c’est les fleurs du mal d’ Baudelaire - qu’aurait poussé dans une dark
Room",Baudelaire,"{'answer': 'A', 'justification': ""The line 'balance comme Jacques Prévert' directly compares the rapper's style to that of Jacques Prévert, indicating a deliberate comparison rather than distance or neutrality.""}",A
266,https://genius.com/Sauveur-eloheem-adrenochrome-dealer-lyrics,42,"Ma tristesse se perd au détour d’une page, j’ai l’métal comme un barbouze
Mon oeuvre c’est les fleurs du mal d’ Baudelaire - qu’aurait poussé dans une dark
Room",Baudelaire,"{'answer': 'B', 'justification': ""The lyric 'T'as du l'comprendre, c'est pas du Jacques Prévert' explicitly states that the rapper's work is not inspired by or comparable to Jacques Prévert, directly distancing himself from the poet.""}",B
267,https://genius.com/23wa-petsnip-lyrics,32,"Tu viens d'Aix, tu n'es pas à Broadway
Fuck le lyrisme je ne suis pas Baudelaire
Casse-toi de ma vie je veux prendre l'air",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'Ecrit mieux qu’Prévert' (writes better than Prévert) directly compares the rapper to the poet, asserting superiority in writing ability. This explicit comparison confirms the rapper is positioning himself as better than Prévert, aligning with answer A.""}",A
268,https://genius.com/Rockin-squat-enfant-du-siecle-lyrics,4,"Perfection classique dans ma tragédie comme Racine
Témoin de mon siècle, je comprends mieux Baudelaire et son spleen
Confession d'un enfant du siècle, c'est encore moi",Baudelaire,"{'answer': 'C', 'justification': 'The provided lyrics section is incomplete and only includes a sample label [Sample : Jacques Prévert / Serge Reggiani], with no actual lines of text to analyze. Without specific lyrics, it is impossible to determine whether the rapper compares or distances himself from Prévert.'}",C
269,https://genius.com/Alkpote-cranes-and-ossements-lyrics,82,"
Mieux qu'Rimbaud et Baudelaire (Arthur)
Ici, rien n'est offert (j't'assure)",Baudelaire,"{'answer': 'A', 'justification': ""The rapper explicitly states 'poète comme Jacques Prévert' (poet like Jacques Prévert), directly comparing himself to the poet. The use of 'comme' indicates a deliberate comparison, affirming similarity rather than distance or neutrality.""}",A
270,https://genius.com/Sadek-une-tonne-lyrics,51,"Cache ton bif, hacheum, les RG suivent en cachette
Intellectuel k-sos, Baudelaire avec une machette
Balafré par le vécu, temps d'avance sur les dékis",Baudelaire,"{'answer': 'C', 'justification': 'The lyrics reference Prévert and Césaire as poets who have been read (""lu""), but there is no explicit comparison or distancing from the poet. The rapper focuses on using words as weapons (""parole poudrière"") and the mention of Prévert serves more as a contextual reference to poetic tradition rather than a direct comparison or rejection. The rapper’s actions and themes do not explicitly align or contrast with Prévert’s work in this context.'}",C
271,https://genius.com/Hamso-lenfant-terrible-lyrics,10,"Je sécher les cours de français de madame Corner
A l’époque, j’écrivais mieux que Molière ou Baudelaire
Petit, je savais c'que j'voulais faire de ma vie",Baudelaire,"{'answer': 'A', 'justification': ""The lyric 'Ecrire des vrais vers comme Prévert' directly compares the rapper's style to that of Prévert, explicitly stating he writes verses like the poet. This indicates a deliberate comparison rather than distancing or neutrality.""}",A
272,https://genius.com/Deen-burbigo-d1-lyrics,18,"Tout l'monde veut du blé, tout l'monde veut doubler, tout l'monde roublard, veulent défendre leur bout d'lard (eh)
Baudelaire avec un coutelas, audio blue magic, goûte-la, écoute-la
OG sama, ça m'a coûté beaucoup d'sueur mais pas beaucoup d'larmes (OG)",Baudelaire,"{'answer': 'A', 'justification': ""The line 'j'en fabrique du Prévert' directly states that the rapper creates content in the style of Prévert, explicitly comparing himself to the poet. This indicates a deliberate emulation or alignment with Prévert's work, not a distancing or neutral stance.""}",A
